datetime,open,high,low,close,volume
2024-05-08 23:30:00,2308.47000,2308.91000,2308.13000,2308.75000,233
2024-05-08 23:45:00,2308.76000,2309.07000,2307.97000,2308.83000,317
2024-05-09 01:00:00,2308.69000,2310.61000,2308.43000,2309.63000,539
2024-05-09 01:15:00,2309.63000,2310.80000,2309.63000,2310.09000,301
2024-05-09 01:30:00,2310.09000,2310.44000,2309.14000,2309.27000,225
2024-05-09 01:45:00,2309.24000,2309.65000,2308.77000,2309.57000,186
2024-05-09 02:00:00,2309.77000,2309.87000,2308.18000,2308.49000,302
2024-05-09 02:15:00,2308.50000,2309.21000,2308.31000,2309.10000,196
2024-05-09 02:30:00,2309.10000,2309.34000,2308.77000,2309.00000,189
2024-05-09 02:45:00,2308.95000,2308.97000,2307.92000,2308.72000,372
2024-05-09 03:00:00,2308.72000,2309.12000,2307.92000,2307.99000,545
2024-05-09 03:15:00,2308.02000,2308.34000,2307.85000,2308.14000,308
2024-05-09 03:30:00,2308.10000,2309.51000,2307.99000,2309.51000,405
2024-05-09 03:45:00,2309.49000,2310.57000,2308.98000,2309.32000,356
2024-05-09 04:00:00,2309.32000,2310.62000,2308.72000,2309.79000,799
2024-05-09 04:15:00,2309.79000,2311.06000,2309.35000,2310.12000,672
2024-05-09 04:30:00,2310.17000,2312.16000,2309.92000,2311.80000,838
2024-05-09 04:45:00,2311.80000,2312.14000,2309.33000,2309.87000,607
2024-05-09 05:00:00,2309.87000,2310.37000,2307.87000,2309.08000,794
2024-05-09 05:15:00,2309.10000,2310.30000,2308.70000,2309.98000,429
2024-05-09 05:30:00,2309.87000,2310.03000,2308.61000,2309.80000,551
2024-05-09 05:45:00,2309.80000,2311.62000,2309.59000,2310.32000,503
2024-05-09 06:00:00,2310.31000,2312.32000,2309.40000,2311.78000,547
2024-05-09 06:15:00,2311.77000,2312.95000,2311.37000,2311.77000,552
2024-05-09 06:30:00,2311.81000,2312.97000,2311.59000,2312.17000,343
2024-05-09 06:45:00,2312.20000,2312.76000,2311.75000,2312.30000,341
2024-05-09 07:00:00,2312.12000,2314.06000,2311.88000,2313.34000,400
2024-05-09 07:15:00,2313.33000,2314.21000,2313.27000,2313.47000,664
2024-05-09 07:30:00,2313.47000,2314.65000,2312.77000,2314.12000,507
2024-05-09 07:45:00,2314.05000,2315.19000,2313.64000,2314.49000,411
2024-05-09 08:00:00,2314.49000,2316.49000,2314.43000,2316.44000,544
2024-05-09 08:15:00,2316.43000,2319.02000,2316.35000,2318.28000,701
2024-05-09 08:30:00,2318.27000,2319.69000,2316.77000,2317.28000,1067
2024-05-09 08:45:00,2317.18000,2317.97000,2315.73000,2316.53000,862
2024-05-09 09:00:00,2316.54000,2317.01000,2314.53000,2316.71000,939
2024-05-09 09:15:00,2316.73000,2316.99000,2314.88000,2316.72000,890
2024-05-09 09:30:00,2316.64000,2317.05000,2313.75000,2314.03000,847
2024-05-09 09:45:00,2314.03000,2315.15000,2313.99000,2314.27000,865
2024-05-09 10:00:00,2314.43000,2314.94000,2312.40000,2313.52000,853
2024-05-09 10:15:00,2313.52000,2313.76000,2310.16000,2311.10000,809
2024-05-09 10:30:00,2310.98000,2311.68000,2308.62000,2308.81000,889
2024-05-09 10:45:00,2308.77000,2310.06000,2307.50000,2309.32000,951
2024-05-09 11:00:00,2309.29000,2312.99000,2308.98000,2311.88000,912
2024-05-09 11:15:00,2311.94000,2313.36000,2311.20000,2311.69000,810
2024-05-09 11:30:00,2311.69000,2312.99000,2310.54000,2312.61000,760
2024-05-09 11:45:00,2312.60000,2312.66000,2309.87000,2310.42000,850
2024-05-09 12:00:00,2310.34000,2311.90000,2309.81000,2310.60000,682
2024-05-09 12:15:00,2310.57000,2310.81000,2308.97000,2309.64000,710
2024-05-09 12:30:00,2309.68000,2309.69000,2307.89000,2308.97000,580
2024-05-09 12:45:00,2308.89000,2308.89000,2306.73000,2307.58000,728
2024-05-09 13:00:00,2307.55000,2309.45000,2307.29000,2307.93000,763
2024-05-09 13:15:00,2307.97000,2310.26000,2307.73000,2309.94000,600
2024-05-09 13:30:00,2309.90000,2312.88000,2309.49000,2312.32000,695
2024-05-09 13:45:00,2312.29000,2312.56000,2310.70000,2311.75000,687
2024-05-09 14:00:00,2311.73000,2313.21000,2310.93000,2312.48000,632
2024-05-09 14:15:00,2312.49000,2314.02000,2311.69000,2313.27000,733
2024-05-09 14:30:00,2313.25000,2314.21000,2312.03000,2313.44000,875
2024-05-09 14:45:00,2313.52000,2316.66000,2313.34000,2315.89000,851
2024-05-09 15:00:00,2315.96000,2317.55000,2314.79000,2315.38000,1061
2024-05-09 15:15:00,2315.33000,2319.48000,2314.61000,2317.80000,1100
2024-05-09 15:30:00,2317.79000,2328.70000,2317.79000,2327.51000,1495
2024-05-09 15:45:00,2327.55000,2329.33000,2325.46000,2326.68000,1383
2024-05-09 16:00:00,2326.71000,2326.71000,2312.29000,2314.78000,1540
2024-05-09 16:15:00,2314.72000,2318.54000,2312.43000,2317.50000,1510
2024-05-09 16:30:00,2317.59000,2321.68000,2317.43000,2319.37000,1587
2024-05-09 16:45:00,2319.50000,2325.14000,2318.51000,2324.42000,1411
2024-05-09 17:00:00,2324.38000,2335.08000,2323.32000,2333.21000,1557
2024-05-09 17:15:00,2333.15000,2338.71000,2331.97000,2334.95000,1533
2024-05-09 17:30:00,2335.03000,2335.38000,2328.57000,2329.39000,1513
2024-05-09 17:45:00,2329.49000,2333.42000,2328.47000,2333.35000,1250
2024-05-09 18:00:00,2333.46000,2337.62000,2331.81000,2336.24000,1254
2024-05-09 18:15:00,2336.20000,2336.97000,2332.37000,2333.72000,1590
2024-05-09 18:30:00,2333.72000,2333.74000,2331.36000,2332.41000,1169
2024-05-09 18:45:00,2332.42000,2334.16000,2328.21000,2330.37000,1014
2024-05-09 19:00:00,2330.43000,2332.04000,2329.55000,2330.45000,784
2024-05-09 19:15:00,2330.31000,2333.54000,2330.25000,2333.50000,617
2024-05-09 19:30:00,2333.40000,2333.94000,2331.07000,2331.33000,686
2024-05-09 19:45:00,2331.58000,2331.58000,2329.56000,2329.68000,716
2024-05-09 20:00:00,2329.69000,2333.05000,2329.42000,2332.19000,806
2024-05-09 20:15:00,2332.19000,2334.38000,2330.51000,2333.42000,809
2024-05-09 20:30:00,2333.52000,2333.95000,2332.12000,2333.28000,546
2024-05-09 20:45:00,2333.30000,2334.99000,2332.66000,2334.76000,512
2024-05-09 21:00:00,2334.76000,2335.75000,2334.18000,2334.33000,485
2024-05-09 21:15:00,2334.31000,2335.27000,2333.87000,2334.48000,428
2024-05-09 21:30:00,2334.48000,2336.57000,2334.14000,2336.36000,408
2024-05-09 21:45:00,2336.36000,2337.64000,2336.33000,2337.53000,432
2024-05-09 22:00:00,2337.54000,2337.76000,2336.09000,2336.29000,459
2024-05-09 22:15:00,2336.29000,2337.83000,2335.59000,2337.45000,533
2024-05-09 22:30:00,2337.46000,2342.51000,2337.22000,2340.85000,777
2024-05-09 22:45:00,2340.85000,2343.92000,2340.13000,2343.79000,978
2024-05-09 23:00:00,2343.67000,2346.67000,2343.38000,2346.67000,583
2024-05-09 23:15:00,2346.59000,2347.17000,2344.24000,2344.27000,488
2024-05-09 23:30:00,2344.27000,2345.54000,2343.05000,2344.23000,434
2024-05-09 23:45:00,2344.17000,2346.70000,2343.84000,2346.02000,377
2024-05-10 01:00:00,2346.33000,2347.32000,2345.48000,2346.17000,572
2024-05-10 01:15:00,2346.17000,2346.52000,2345.04000,2345.51000,325
2024-05-10 01:30:00,2345.51000,2346.03000,2345.25000,2345.85000,342
2024-05-10 01:45:00,2345.80000,2346.76000,2345.80000,2346.29000,176
2024-05-10 02:00:00,2346.32000,2347.51000,2346.29000,2347.47000,273
2024-05-10 02:15:00,2347.56000,2348.26000,2347.37000,2347.54000,268
2024-05-10 02:30:00,2347.64000,2347.64000,2346.23000,2346.50000,210
2024-05-10 02:45:00,2346.53000,2347.56000,2345.85000,2346.51000,325
2024-05-10 03:00:00,2346.74000,2347.18000,2345.99000,2346.78000,384
2024-05-10 03:15:00,2346.79000,2348.49000,2346.57000,2348.49000,568
2024-05-10 03:30:00,2348.46000,2348.99000,2347.43000,2348.06000,472
2024-05-10 03:45:00,2348.06000,2348.17000,2346.90000,2347.57000,497
2024-05-10 04:00:00,2347.64000,2352.66000,2347.47000,2350.63000,1239
2024-05-10 04:15:00,2350.65000,2355.79000,2350.42000,2353.86000,1275
2024-05-10 04:30:00,2353.86000,2354.62000,2350.05000,2350.37000,1139
2024-05-10 04:45:00,2350.41000,2352.18000,2348.17000,2350.27000,1116
2024-05-10 05:00:00,2350.23000,2351.72000,2349.59000,2351.27000,971
2024-05-10 05:15:00,2351.15000,2351.15000,2348.09000,2349.15000,724
2024-05-10 05:30:00,2349.12000,2349.39000,2347.17000,2349.01000,963
2024-05-10 05:45:00,2348.73000,2350.60000,2348.73000,2349.47000,776
2024-05-10 06:00:00,2349.43000,2350.25000,2349.08000,2350.21000,593
2024-05-10 06:15:00,2350.26000,2352.12000,2349.48000,2351.01000,825
2024-05-10 06:30:00,2350.82000,2352.64000,2350.69000,2351.50000,541
2024-05-10 06:45:00,2351.50000,2353.99000,2351.47000,2353.32000,544
2024-05-10 07:00:00,2353.32000,2353.46000,2352.34000,2352.45000,502
2024-05-10 07:15:00,2352.45000,2352.45000,2351.24000,2352.00000,237
2024-05-10 07:30:00,2351.93000,2354.15000,2351.79000,2353.82000,440
2024-05-10 07:45:00,2353.82000,2354.49000,2353.18000,2353.92000,416
2024-05-10 08:00:00,2353.93000,2356.50000,2353.71000,2354.63000,620
2024-05-10 08:15:00,2354.63000,2356.42000,2354.53000,2355.63000,430
2024-05-10 08:30:00,2355.76000,2358.54000,2353.89000,2357.08000,1048
2024-05-10 08:45:00,2357.03000,2358.78000,2355.70000,2357.08000,807
2024-05-10 09:00:00,2357.08000,2360.81000,2355.99000,2359.75000,1071
2024-05-10 09:15:00,2359.75000,2362.46000,2359.67000,2362.45000,1111
2024-05-10 09:30:00,2362.45000,2366.27000,2361.07000,2365.99000,1004
2024-05-10 09:45:00,2365.83000,2368.96000,2363.91000,2368.47000,1167
2024-05-10 10:00:00,2368.33000,2370.40000,2368.33000,2369.36000,942
2024-05-10 10:15:00,2369.33000,2369.48000,2366.25000,2367.95000,911
2024-05-10 10:30:00,2367.95000,2367.99000,2364.86000,2366.92000,1014
2024-05-10 10:45:00,2366.92000,2367.70000,2365.47000,2366.61000,864
2024-05-10 11:00:00,2366.65000,2368.29000,2365.87000,2367.57000,1012
2024-05-10 11:15:00,2367.44000,2369.19000,2367.44000,2367.93000,776
2024-05-10 11:30:00,2367.97000,2368.84000,2367.37000,2368.42000,653
2024-05-10 11:45:00,2368.41000,2372.06000,2367.90000,2369.58000,798
2024-05-10 12:00:00,2369.58000,2375.26000,2369.58000,2373.89000,963
2024-05-10 12:15:00,2373.91000,2374.45000,2370.67000,2371.32000,823
2024-05-10 12:30:00,2371.21000,2372.52000,2370.96000,2371.64000,711
2024-05-10 12:45:00,2371.57000,2372.98000,2369.93000,2372.45000,871
2024-05-10 13:00:00,2372.45000,2373.96000,2371.65000,2373.95000,816
2024-05-10 13:15:00,2373.95000,2376.01000,2373.01000,2375.35000,746
2024-05-10 13:30:00,2375.46000,2378.32000,2375.46000,2377.25000,877
2024-05-10 13:45:00,2377.38000,2377.46000,2373.64000,2374.75000,922
2024-05-10 14:00:00,2374.75000,2375.62000,2372.24000,2372.90000,890
2024-05-10 14:15:00,2373.07000,2374.52000,2372.21000,2372.57000,872
2024-05-10 14:30:00,2372.58000,2374.97000,2371.62000,2371.80000,747
2024-05-10 14:45:00,2371.84000,2373.19000,2371.20000,2372.14000,748
2024-05-10 15:00:00,2372.06000,2375.65000,2372.06000,2372.76000,1010
2024-05-10 15:15:00,2372.66000,2374.45000,2365.68000,2367.93000,1256
2024-05-10 15:30:00,2368.02000,2369.89000,2364.70000,2369.12000,1345
2024-05-10 15:45:00,2369.20000,2369.62000,2361.80000,2364.79000,1294
2024-05-10 16:00:00,2364.77000,2367.51000,2360.17000,2367.02000,1413
2024-05-10 16:15:00,2367.00000,2371.99000,2365.89000,2368.76000,1330
2024-05-10 16:30:00,2368.75000,2369.06000,2363.66000,2365.55000,1549
2024-05-10 16:45:00,2365.66000,2368.16000,2363.98000,2367.01000,1342
2024-05-10 17:00:00,2367.40000,2372.92000,2365.45000,2367.61000,1486
2024-05-10 17:15:00,2367.41000,2368.49000,2360.49000,2360.60000,1524
2024-05-10 17:30:00,2360.74000,2366.24000,2360.23000,2365.27000,1442
2024-05-10 17:45:00,2365.25000,2365.25000,2357.78000,2360.72000,1395
2024-05-10 18:00:00,2360.47000,2362.12000,2356.62000,2361.84000,1390
2024-05-10 18:15:00,2361.84000,2364.88000,2361.62000,2364.11000,1250
2024-05-10 18:30:00,2364.12000,2366.29000,2362.59000,2365.89000,908
2024-05-10 18:45:00,2365.90000,2366.17000,2362.70000,2364.83000,905
2024-05-10 19:00:00,2364.82000,2365.63000,2361.66000,2365.01000,917
2024-05-10 19:15:00,2364.97000,2365.78000,2363.80000,2364.12000,784
2024-05-10 19:30:00,2364.10000,2365.29000,2362.92000,2364.72000,770
2024-05-10 19:45:00,2364.69000,2369.90000,2364.67000,2368.23000,898
2024-05-10 20:00:00,2368.27000,2369.26000,2366.88000,2368.73000,786
2024-05-10 20:15:00,2368.74000,2369.41000,2367.57000,2368.11000,926
2024-05-10 20:30:00,2368.05000,2369.85000,2367.58000,2369.26000,653
2024-05-10 20:45:00,2369.26000,2369.99000,2368.38000,2369.52000,622
2024-05-10 21:00:00,2369.62000,2370.91000,2368.95000,2369.68000,605
2024-05-10 21:15:00,2369.68000,2369.75000,2368.08000,2369.21000,474
2024-05-10 21:30:00,2369.11000,2369.45000,2368.13000,2368.43000,370
2024-05-10 21:45:00,2368.38000,2368.65000,2366.66000,2367.28000,461
2024-05-10 22:00:00,2367.34000,2367.50000,2365.39000,2365.54000,605
2024-05-10 22:15:00,2365.58000,2366.72000,2362.70000,2363.95000,475
2024-05-10 22:30:00,2363.95000,2364.11000,2362.18000,2362.84000,489
2024-05-10 22:45:00,2362.87000,2363.96000,2362.45000,2363.30000,489
2024-05-10 23:00:00,2363.32000,2364.28000,2363.04000,2363.25000,260
2024-05-10 23:15:00,2363.25000,2363.77000,2362.91000,2363.61000,202
2024-05-10 23:30:00,2363.67000,2364.91000,2361.03000,2361.49000,228
2024-05-10 23:45:00,2361.21000,2361.79000,2359.62000,2360.47000,388
2024-05-13 01:00:00,2361.90000,2362.99000,2360.40000,2360.85000,717
2024-05-13 01:15:00,2360.85000,2361.94000,2359.94000,2360.95000,368
2024-05-13 01:30:00,2360.94000,2362.08000,2360.84000,2361.19000,266
2024-05-13 01:45:00,2361.19000,2361.49000,2360.17000,2361.37000,244
2024-05-13 02:00:00,2361.41000,2362.49000,2361.22000,2362.45000,284
2024-05-13 02:15:00,2362.45000,2362.45000,2360.88000,2361.07000,378
2024-05-13 02:30:00,2361.06000,2361.22000,2360.51000,2360.78000,299
2024-05-13 02:45:00,2360.74000,2360.81000,2359.74000,2360.35000,369
2024-05-13 03:00:00,2360.39000,2361.90000,2359.83000,2361.77000,652
2024-05-13 03:15:00,2361.78000,2362.92000,2361.72000,2362.13000,616
2024-05-13 03:30:00,2362.13000,2364.02000,2362.10000,2363.61000,570
2024-05-13 03:45:00,2363.64000,2364.42000,2363.12000,2363.99000,557
2024-05-13 04:00:00,2364.03000,2364.10000,2358.75000,2359.47000,1106
2024-05-13 04:15:00,2359.41000,2359.73000,2355.37000,2356.58000,1182
2024-05-13 04:30:00,2356.52000,2357.83000,2354.80000,2355.83000,1064
2024-05-13 04:45:00,2355.76000,2359.59000,2355.53000,2359.15000,941
2024-05-13 05:00:00,2359.15000,2359.74000,2357.60000,2359.52000,859
2024-05-13 05:15:00,2359.56000,2359.60000,2358.19000,2358.57000,484
2024-05-13 05:30:00,2358.53000,2359.82000,2357.63000,2358.12000,842
2024-05-13 05:45:00,2358.15000,2359.49000,2357.77000,2358.85000,690
2024-05-13 06:00:00,2358.98000,2359.36000,2357.63000,2357.93000,616
2024-05-13 06:15:00,2357.93000,2358.00000,2356.25000,2356.81000,710
2024-05-13 06:30:00,2356.72000,2357.97000,2356.58000,2357.27000,411
2024-05-13 06:45:00,2357.27000,2357.60000,2356.85000,2357.03000,260
2024-05-13 07:00:00,2356.83000,2356.98000,2354.96000,2355.17000,346
2024-05-13 07:15:00,2355.17000,2355.95000,2354.98000,2355.53000,413
2024-05-13 07:30:00,2355.56000,2356.44000,2354.36000,2355.06000,462
2024-05-13 07:45:00,2355.09000,2355.44000,2354.29000,2354.29000,360
2024-05-13 08:00:00,2354.29000,2355.04000,2353.39000,2354.12000,504
2024-05-13 08:15:00,2354.12000,2354.15000,2352.03000,2353.13000,522
2024-05-13 08:30:00,2353.18000,2353.27000,2351.24000,2352.90000,857
2024-05-13 08:45:00,2352.81000,2353.39000,2351.44000,2352.61000,696
2024-05-13 09:00:00,2352.61000,2354.37000,2349.82000,2349.99000,863
2024-05-13 09:15:00,2349.94000,2352.17000,2349.07000,2352.03000,965
2024-05-13 09:30:00,2352.09000,2352.36000,2350.11000,2350.57000,783
2024-05-13 09:45:00,2350.57000,2350.94000,2347.38000,2349.55000,797
2024-05-13 10:00:00,2349.56000,2350.43000,2347.64000,2349.48000,793
2024-05-13 10:15:00,2349.57000,2351.23000,2349.48000,2349.83000,844
2024-05-13 10:30:00,2349.92000,2350.24000,2346.55000,2346.91000,888
2024-05-13 10:45:00,2346.90000,2349.68000,2346.59000,2348.59000,828
2024-05-13 11:00:00,2348.59000,2350.35000,2348.09000,2348.57000,806
2024-05-13 11:15:00,2348.56000,2348.67000,2343.42000,2343.42000,844
2024-05-13 11:30:00,2343.50000,2344.53000,2342.03000,2343.35000,933
2024-05-13 11:45:00,2343.34000,2343.91000,2341.63000,2343.27000,863
2024-05-13 12:00:00,2343.29000,2344.31000,2342.99000,2343.31000,711
2024-05-13 12:15:00,2343.28000,2343.57000,2340.75000,2341.38000,916
2024-05-13 12:30:00,2341.22000,2341.44000,2339.54000,2340.90000,870
2024-05-13 12:45:00,2340.81000,2341.56000,2339.10000,2340.13000,725
2024-05-13 13:00:00,2340.16000,2341.90000,2339.25000,2341.75000,708
2024-05-13 13:15:00,2341.75000,2342.55000,2340.05000,2340.41000,638
2024-05-13 13:30:00,2340.43000,2344.07000,2340.16000,2343.09000,940
2024-05-13 13:45:00,2343.00000,2343.92000,2342.18000,2343.33000,662
2024-05-13 14:00:00,2343.30000,2344.02000,2338.47000,2340.08000,882
2024-05-13 14:15:00,2340.08000,2341.58000,2338.78000,2341.46000,830
2024-05-13 14:30:00,2341.46000,2345.34000,2340.99000,2342.43000,791
2024-05-13 14:45:00,2342.38000,2346.63000,2342.29000,2344.46000,894
2024-05-13 15:00:00,2344.55000,2347.12000,2343.99000,2347.07000,864
2024-05-13 15:15:00,2347.06000,2349.78000,2345.35000,2345.67000,1224
2024-05-13 15:30:00,2345.69000,2347.23000,2343.70000,2345.44000,1215
2024-05-13 15:45:00,2345.44000,2348.19000,2345.20000,2347.13000,1001
2024-05-13 16:00:00,2347.06000,2349.32000,2345.23000,2348.12000,1175
2024-05-13 16:15:00,2348.12000,2349.22000,2345.61000,2345.74000,1036
2024-05-13 16:30:00,2345.74000,2348.26000,2342.49000,2342.74000,1441
2024-05-13 16:45:00,2342.67000,2345.05000,2340.37000,2344.07000,1402
2024-05-13 17:00:00,2344.03000,2345.95000,2341.08000,2343.07000,1277
2024-05-13 17:15:00,2343.05000,2345.32000,2340.73000,2345.21000,1310
2024-05-13 17:30:00,2345.20000,2345.76000,2341.11000,2342.53000,1217
2024-05-13 17:45:00,2342.88000,2345.13000,2342.24000,2343.60000,1189
2024-05-13 18:00:00,2343.71000,2343.71000,2333.93000,2337.31000,1465
2024-05-13 18:15:00,2337.32000,2338.40000,2333.64000,2334.04000,1246
2024-05-13 18:30:00,2334.03000,2335.00000,2332.11000,2333.67000,967
2024-05-13 18:45:00,2333.59000,2335.96000,2333.47000,2335.93000,696
2024-05-13 19:00:00,2335.99000,2337.65000,2335.88000,2337.14000,786
2024-05-13 19:15:00,2337.14000,2337.76000,2335.31000,2335.75000,679
2024-05-13 19:30:00,2335.75000,2337.14000,2334.70000,2336.73000,719
2024-05-13 19:45:00,2336.76000,2337.65000,2335.35000,2336.73000,746
2024-05-13 20:00:00,2336.73000,2336.82000,2335.42000,2335.72000,759
2024-05-13 20:15:00,2335.76000,2337.37000,2334.39000,2336.88000,861
2024-05-13 20:30:00,2336.81000,2338.20000,2336.10000,2336.91000,631
2024-05-13 20:45:00,2336.78000,2337.08000,2335.49000,2335.92000,463
2024-05-13 21:00:00,2335.94000,2337.16000,2335.87000,2336.96000,447
2024-05-13 21:15:00,2336.91000,2337.63000,2336.03000,2336.19000,475
2024-05-13 21:30:00,2336.21000,2337.95000,2335.80000,2336.81000,465
2024-05-13 21:45:00,2336.82000,2337.46000,2336.16000,2337.32000,434
2024-05-13 22:00:00,2337.34000,2337.65000,2335.80000,2336.95000,457
2024-05-13 22:15:00,2337.00000,2337.82000,2336.58000,2337.41000,375
2024-05-13 22:30:00,2337.39000,2338.13000,2336.54000,2338.09000,457
2024-05-13 22:45:00,2338.13000,2338.44000,2337.05000,2337.31000,494
2024-05-13 23:00:00,2337.34000,2337.37000,2336.37000,2336.88000,203
2024-05-13 23:15:00,2336.88000,2337.05000,2335.85000,2336.12000,196
2024-05-13 23:30:00,2336.10000,2336.22000,2335.19000,2336.05000,222
2024-05-13 23:45:00,2336.05000,2336.79000,2335.66000,2336.14000,268
2024-05-14 01:00:00,2336.13000,2338.20000,2335.90000,2337.09000,309
2024-05-14 01:15:00,2337.09000,2338.33000,2337.09000,2337.91000,163
2024-05-14 01:30:00,2337.84000,2338.19000,2337.64000,2338.19000,161
2024-05-14 01:45:00,2338.09000,2338.39000,2337.42000,2337.52000,170
2024-05-14 02:00:00,2337.52000,2338.29000,2337.50000,2338.06000,145
2024-05-14 02:15:00,2338.06000,2338.20000,2337.61000,2337.66000,84
2024-05-14 02:30:00,2337.66000,2337.99000,2337.40000,2337.99000,149
2024-05-14 02:45:00,2337.99000,2339.24000,2337.59000,2338.31000,412
2024-05-14 03:00:00,2338.31000,2338.96000,2337.65000,2338.86000,398
2024-05-14 03:15:00,2338.79000,2339.66000,2338.24000,2338.26000,384
2024-05-14 03:30:00,2338.30000,2338.44000,2335.03000,2335.15000,459
2024-05-14 03:45:00,2335.14000,2336.85000,2334.84000,2336.36000,626
2024-05-14 04:00:00,2336.37000,2340.47000,2336.37000,2340.08000,1037
2024-05-14 04:15:00,2340.09000,2341.00000,2338.01000,2338.62000,870
2024-05-14 04:30:00,2338.71000,2340.19000,2337.71000,2338.86000,751
2024-05-14 04:45:00,2338.93000,2342.02000,2338.57000,2341.91000,714
2024-05-14 05:00:00,2341.91000,2343.90000,2341.35000,2343.43000,817
2024-05-14 05:15:00,2343.41000,2343.94000,2342.37000,2342.52000,500
2024-05-14 05:30:00,2342.50000,2344.40000,2342.14000,2342.80000,690
2024-05-14 05:45:00,2342.80000,2343.14000,2340.12000,2340.48000,791
2024-05-14 06:00:00,2340.48000,2341.49000,2339.99000,2341.03000,542
2024-05-14 06:15:00,2340.99000,2342.57000,2340.83000,2342.57000,504
2024-05-14 06:30:00,2342.62000,2343.58000,2342.24000,2343.35000,433
2024-05-14 06:45:00,2343.35000,2343.55000,2342.60000,2343.14000,357
2024-05-14 07:00:00,2343.13000,2344.69000,2342.92000,2344.21000,368
2024-05-14 07:15:00,2344.21000,2344.39000,2343.07000,2343.27000,347
2024-05-14 07:30:00,2343.27000,2344.70000,2342.57000,2344.70000,416
2024-05-14 07:45:00,2344.70000,2344.80000,2344.04000,2344.06000,373
2024-05-14 08:00:00,2344.06000,2344.61000,2342.99000,2343.21000,425
2024-05-14 08:15:00,2343.22000,2344.20000,2342.61000,2343.48000,381
2024-05-14 08:30:00,2343.52000,2345.90000,2343.23000,2345.41000,957
2024-05-14 08:45:00,2345.40000,2345.54000,2343.48000,2344.70000,845
2024-05-14 09:00:00,2344.73000,2345.17000,2342.45000,2342.51000,888
2024-05-14 09:15:00,2342.53000,2342.97000,2340.60000,2340.61000,842
2024-05-14 09:30:00,2340.55000,2340.94000,2336.83000,2338.28000,1088
2024-05-14 09:45:00,2338.28000,2338.95000,2337.27000,2338.24000,848
2024-05-14 10:00:00,2338.16000,2339.71000,2337.91000,2339.63000,782
2024-05-14 10:15:00,2339.64000,2339.64000,2336.07000,2336.43000,896
2024-05-14 10:30:00,2336.43000,2339.57000,2336.43000,2338.50000,601
2024-05-14 10:45:00,2338.38000,2339.52000,2338.08000,2339.10000,621
2024-05-14 11:00:00,2339.35000,2339.71000,2337.91000,2339.19000,841
2024-05-14 11:15:00,2339.19000,2340.11000,2338.08000,2338.58000,937
2024-05-14 11:30:00,2338.58000,2341.16000,2337.76000,2341.03000,725
2024-05-14 11:45:00,2340.99000,2343.88000,2340.21000,2343.71000,621
2024-05-14 12:00:00,2343.69000,2347.45000,2343.67000,2347.14000,895
2024-05-14 12:15:00,2347.22000,2348.19000,2345.60000,2346.88000,920
2024-05-14 12:30:00,2346.71000,2347.75000,2344.66000,2345.37000,791
2024-05-14 12:45:00,2345.37000,2346.88000,2345.26000,2345.83000,728
2024-05-14 13:00:00,2345.83000,2346.87000,2345.03000,2346.81000,796
2024-05-14 13:15:00,2347.01000,2347.53000,2344.83000,2344.83000,836
2024-05-14 13:30:00,2345.06000,2345.06000,2342.66000,2344.36000,890
2024-05-14 13:45:00,2344.41000,2346.30000,2344.05000,2345.72000,599
2024-05-14 14:00:00,2345.69000,2346.22000,2344.59000,2344.79000,719
2024-05-14 14:15:00,2344.79000,2345.76000,2342.46000,2343.20000,693
2024-05-14 14:30:00,2343.19000,2344.20000,2342.51000,2343.02000,688
2024-05-14 14:45:00,2343.13000,2344.47000,2343.11000,2343.55000,683
2024-05-14 15:00:00,2343.58000,2346.96000,2343.44000,2346.53000,822
2024-05-14 15:15:00,2346.48000,2348.30000,2343.34000,2343.49000,999
2024-05-14 15:30:00,2338.54000,2347.17000,2336.62000,2346.46000,1620
2024-05-14 15:45:00,2346.49000,2350.24000,2344.05000,2348.19000,1531
2024-05-14 16:00:00,2348.28000,2352.55000,2345.99000,2349.59000,1456
2024-05-14 16:15:00,2349.70000,2350.76000,2347.29000,2348.50000,1385
2024-05-14 16:30:00,2348.57000,2349.73000,2344.94000,2347.78000,2697
2024-05-14 16:45:00,2347.79000,2354.87000,2347.79000,2353.86000,1377
2024-05-14 17:00:00,2353.76000,2357.03000,2348.76000,2350.51000,1464
2024-05-14 17:15:00,2350.52000,2352.05000,2348.08000,2351.85000,1291
2024-05-14 17:30:00,2351.76000,2355.56000,2350.40000,2353.78000,1444
2024-05-14 17:45:00,2353.79000,2354.13000,2352.08000,2353.09000,1283
2024-05-14 18:00:00,2353.07000,2353.34000,2350.45000,2350.78000,1314
2024-05-14 18:15:00,2350.83000,2351.99000,2349.58000,2350.56000,1228
2024-05-14 18:30:00,2350.56000,2353.81000,2350.28000,2351.34000,1036
2024-05-14 18:45:00,2351.32000,2352.10000,2347.31000,2348.03000,1118
2024-05-14 19:00:00,2347.90000,2349.13000,2346.43000,2349.06000,1083
2024-05-14 19:15:00,2349.06000,2350.19000,2347.62000,2348.96000,955
2024-05-14 19:30:00,2348.98000,2353.26000,2347.80000,2352.17000,957
2024-05-14 19:45:00,2352.11000,2355.49000,2352.11000,2354.20000,931
2024-05-14 20:00:00,2354.18000,2355.32000,2353.04000,2353.33000,808
2024-05-14 20:15:00,2353.22000,2354.87000,2352.00000,2354.16000,729
