1754055480,22902.998,22909.053,22887.799,22900.289,416
1754055540,22900.119,22900.119,22864.976,22868.054,400
1754055600,22868.765,22868.765,22845.819,22845.819,405
1754055660,22844.553,22855.231,22836.943,22838.697,387
1754055720,22838.809,22849.809,22816.564,22818.754,373
1754055780,22820.699,22822.608,22803.687,22817.989,379
1754055840,22819.210,22819.210,22795.109,22795.787,377
1754055900,22795.708,22805.698,22773.798,22774.998,391
1754055960,22773.165,22795.087,22768.498,22779.242,395
1754056020,22779.243,22804.764,22772.076,22772.076,397
1754056080,22770.532,22776.608,22753.965,22755.108,382
1754056140,22755.186,22764.319,22742.531,22742.532,379
1754056200,22743.143,22757.464,22741.532,22754.499,392
1754056260,22754.276,22785.253,22746.642,22784.721,383
1754056320,22785.076,22785.076,22741.920,22742.031,377
1754056380,22739.675,22750.564,22736.431,22746.687,377
1754056440,22746.597,22761.253,22736.476,22757.653,380
1754056500,22753.476,22772.109,22749.532,22764.798,381
1754056560,22765.586,22780.943,22763.308,22777.031,389
1754056620,22775.809,22779.586,22758.453,22759.564,383
1754056680,22758.654,22778.319,22755.742,22761.965,376
1754056740,22762.489,22763.999,22747.975,22756.486,358
1754056800,22742.942,22748.987,22695.554,22703.608,404
1754056860,22703.899,22704.620,22682.754,22691.765,397
1754056920,22690.742,22696.399,22681.943,22686.187,399
1754056980,22685.498,22719.575,22676.632,22717.143,391
1754057040,22718.132,22754.476,22711.743,22735.964,388
1754057100,22737.798,22747.587,22717.053,22720.797,388
1754057160,22718.787,22753.299,22711.510,22751.153,385
1754057220,22751.276,22765.576,22721.242,22724.786,387
1754057280,22724.598,22747.189,22718.065,22747.189,383
1754057340,22747.119,22776.597,22740.489,22768.109,381
1754057400,22766.054,22791.808,22764.309,22786.510,387
1754057460,22787.031,22792.442,22777.021,22781.232,381
1754057520,22782.531,22804.987,22776.520,22795.520,380
1754057580,22796.753,22804.032,22779.508,22779.508,383
1754057640,22780.021,22799.297,22780.021,22785.097,380
1754057700,22785.087,22805.775,22782.742,22798.453,388
1754057760,22798.619,22822.275,22797.265,22819.610,380
1754057820,22819.809,22831.075,22809.787,22821.997,376
1754057880,22821.642,22837.199,22818.198,22819.189,368
1754057940,22818.510,22828.675,22808.889,22809.664,379
1754058000,22810.299,22838.889,22809.765,22835.710,379
1754058060,22835.520,22837.986,22813.509,22817.799,383
1754058120,22818.075,22829.699,22801.620,22805.308,398
1754058180,22805.454,22840.598,22799.186,22837.954,393
1754058240,22838.254,22846.231,22821.742,22841.676,391
1754058300,22842.975,22846.520,22822.189,22822.299,388
1754058360,22821.432,22858.710,22821.432,22858.131,376
1754058420,22855.753,22860.720,22840.742,22842.499,375
1754058480,22841.665,22860.199,22840.443,22851.765,376
1754058540,22851.065,22861.076,22849.275,22861.076,372
1754058600,22861.587,22877.664,22849.508,22866.143,389
1754058660,22865.953,22881.189,22857.142,22877.932,370
1754058720,22876.497,22881.698,22867.076,22875.031,373
1754058780,22875.389,22894.009,22875.389,22888.620,372
1754058840,22888.243,22898.631,22883.153,22885.289,374
1754058900,22885.198,22891.509,22867.219,22868.808,373
1754058960,22869.020,22890.021,22869.020,22885.521,384
1754059020,22885.631,22896.719,22884.809,22892.921,382
1754059080,22893.210,22894.119,22866.465,22866.564,379
1754059140,22866.554,22867.965,22852.286,22857.454,376
1754059200,22857.120,22866.299,22847.076,22851.742,386
1754059260,22853.776,22875.132,22847.054,22865.686,401
1754059320,22866.253,22867.075,22845.575,22850.109,373
1754059380,22849.987,22855.508,22838.175,22838.554,379
1754059440,22838.243,22843.899,22832.064,22835.454,380
1754059500,22835.798,22881.487,22835.619,22881.487,397
1754059560,22880.042,22888.642,22855.697,22868.476,387
1754059620,22867.808,22876.421,22863.653,22869.554,402
1754059680,22869.276,22871.020,22833.532,22833.532,373
1754059740,22832.621,22842.454,22821.297,22832.109,377
1754059800,22832.319,22842.510,22819.199,22820.609,390
1754059860,22819.754,22830.453,22801.708,22803.220,373
1754059920,22803.286,22819.708,22802.065,22816.065,368
1754059980,22815.965,22820.275,22809.008,22815.819,375
1754060040,22816.199,22826.189,22813.010,22814.997,361
1754060100,22816.142,22837.976,22813.708,22833.308,370
1754060160,22833.020,22841.254,22810.787,22811.119,376
1754060220,22810.042,22817.199,22804.710,22806.286,367
1754060280,22804.732,22820.432,22802.920,22806.910,367
1754060340,22806.176,22808.965,22796.098,22806.554,365
1754060400,22806.889,22807.620,22789.297,22796.120,367
1754060460,22796.719,22798.587,22778.454,22788.219,372
1754060520,22788.131,22806.497,22784.743,22804.742,365
1754060580,22805.042,22814.798,22800.732,22808.531,367
1754060640,22808.598,22815.275,22800.709,22801.098,362
1754060700,22800.998,22817.943,22798.486,22810.976,373
1754060760,22810.542,22818.054,22801.531,22816.999,379
1754060820,22815.920,22824.697,22812.819,22814.889,377
1754060880,22814.497,22815.999,22802.176,22808.308,363
1754060940,22808.399,22818.454,22802.509,22807.531,359
1754061000,22806.553,22811.289,22794.953,22804.286,367
1754061060,22803.965,22830.699,22803.020,22830.287,367
1754061120,22830.132,22835.498,22813.121,22814.131,372
1754061180,22814.609,22815.389,22802.021,22805.986,368
1754061240,22805.021,22808.308,22798.253,22800.265,358
1754061300,22800.443,22827.199,22797.889,22825.209,368
1754061360,22825.465,22834.665,22809.108,22809.108,360
1754061420,22809.308,22812.742,22798.543,22807.943,371
1754061480,22806.997,22810.899,22795.965,22801.298,360
1754061540,22801.421,22808.232,22795.199,22804.064,372
1754061600,22802.765,22823.499,22799.187,22808.664,374
1754061660,22809.264,22811.587,22791.065,22794.489,362
1754061720,22794.131,22795.809,22787.710,22790.554,356
1754061780,22790.232,22795.264,22786.054,22793.210,350
1754061840,22792.943,22796.989,22784.720,22787.187,347
1754061900,22786.465,22797.797,22782.610,22793.132,364
1754061960,22793.431,22800.609,22788.709,22789.676,364
1754062020,22789.042,22795.476,22784.075,22787.932,359
1754062080,22788.186,22802.609,22778.410,22778.819,371
1754062140,22779.920,22785.753,22776.942,22779.643,350
1754062200,22780.643,22786.575,22773.389,22781.154,368
1754062260,22782.598,22789.197,22776.732,22778.231,348
1754062320,22778.119,22792.931,22777.520,22787.543,369
1754062380,22786.675,22796.576,22782.499,22796.576,361
1754062440,22795.132,22796.632,22777.953,22780.786,364
1754062500,22781.487,22792.165,22778.197,22791.298,362
1754062560,22790.943,22800.976,22784.776,22798.431,367
1754062620,22796.686,22807.464,22793.410,22804.797,373
1754062680,22805.189,22822.053,22804.643,22817.009,369
1754062740,22817.053,22833.498,22816.799,22829.964,364
1754062800,22829.910,22846.964,22827.731,22846.964,359
1754062860,22848.399,22855.475,22844.619,22851.420,358
1754062920,22851.921,22862.189,22847.186,22861.489,349
1754062980,22861.689,22865.608,22856.420,22863.021,360
1754063040,22862.987,22871.299,22856.498,22870.154,360
1754063100,22869.565,22882.487,22868.143,22881.921,354
1754063160,22883.198,22892.475,22877.176,22883.986,358
1754063220,22883.731,22885.487,22861.543,22861.721,358
1754063280,22861.186,22874.699,22860.254,22866.253,361
1754063340,22866.521,22874.119,22863.621,22873.243,345
1754063400,22875.008,22877.953,22862.443,22863.498,356
1754063460,22863.510,22873.799,22863.110,22865.708,349
1754063520,22865.664,22869.689,22856.410,22866.519,343
1754063580,22866.510,22875.508,22859.665,22862.521,347
1754063640,22862.410,22877.119,22860.308,22871.442,353
1754063700,22870.742,22877.443,22861.699,22861.987,354
1754063760,22861.899,22872.498,22858.131,22868.131,354
1754063820,22868.165,22877.476,22862.754,22874.942,351
1754063880,22875.520,22880.699,22872.620,22879.009,341
1754063940,22879.020,22884.508,22878.421,22883.453,334
1754064000,22883.231,22896.619,22877.132,22891.987,362
1754064060,22892.289,22898.389,22887.253,22888.709,360
1754064120,22888.286,22906.508,22884.976,22903.998,355
1754064180,22904.486,22907.254,22889.542,22893.020,347
1754064240,22892.889,22903.565,22890.620,22902.965,350
1754064300,22902.586,22906.221,22896.219,22901.710,352
1754064360,22902.297,22912.921,22900.587,22909.776,345
1754064420,22909.698,22914.519,22899.410,22903.289,351
1754064480,22902.954,22905.009,22889.676,22898.954,360
1754064540,22897.976,22901.999,22894.010,22895.476,335
1754064600,22895.764,22900.689,22884.910,22885.731,341
1754064660,22885.298,22894.989,22882.232,22892.675,353
1754064720,22892.264,22897.109,22881.819,22881.819,347
1754064780,22882.698,22895.243,22878.676,22893.931,359
1754064840,22894.410,22900.699,22890.520,22899.575,358
1754064900,22899.587,22901.689,22890.932,22890.932,356
1754064960,22891.120,22896.008,22880.454,22887.221,363
1754065020,22887.253,22905.421,22886.019,22900.209,347
1754065080,22900.319,22906.699,22897.319,22897.319,331
1754065140,22895.775,22904.965,22895.775,22902.586,345
1754065200,22902.576,22908.454,22897.275,22901.998,353
1754065260,22902.110,22903.499,22884.719,22890.543,361
1754065320,22890.499,22898.943,22885.043,22898.586,343
1754065380,22898.798,22899.732,22892.186,22895.609,329
1754065440,22895.976,22900.699,22890.543,22900.421,334
1754065500,22899.709,22917.431,22897.420,22917.431,352
1754065560,22917.142,22920.964,22911.531,22913.021,344
1754065620,22913.189,22913.309,22898.454,22898.675,355
1754065680,22898.809,22899.932,22892.975,22895.142,358
1754065740,22895.964,22896.989,22883.632,22885.153,349
1754065800,22885.121,22890.689,22875.976,22880.765,360
1754065860,22880.621,22883.086,22874.199,22877.453,357
1754065920,22876.999,22880.297,22870.665,22871.531,349
1754065980,22871.753,22887.920,22871.575,22883.943,364
1754066040,22884.621,22894.989,22882.531,22894.598,354
1754066100,22894.454,22895.899,22883.519,22889.399,347
1754066160,22889.276,22896.199,22881.298,22888.232,347
1754066220,22887.920,22893.976,22871.931,22872.464,340
1754066280,22871.998,22871.998,22860.720,22861.987,365
1754066340,22861.597,22869.989,22861.164,22864.910,356
1754066400,22865.197,22866.799,22844.965,22844.965,357
1754066460,22844.186,22858.689,22841.598,22841.598,359
1754066520,22841.420,22845.743,22833.509,22838.176,337
1754066580,22838.076,22842.975,22835.187,22837.732,353
1754066640,22837.709,22844.509,22836.753,22840.487,334
1754066700,22838.789,22854.464,22838.043,22854.410,346
1754066760,22854.186,22860.097,22846.708,22849.497,353
1754066820,22849.231,22850.576,22830.097,22830.243,356
1754066880,22829.687,22838.699,22829.687,22831.542,343
1754066940,22831.643,22833.708,22824.975,22829.197,329
1754067000,22828.921,22831.999,22815.176,22817.032,340
1754067060,22816.020,22822.486,22814.009,22820.464,335
1754067120,22820.120,22821.487,22814.110,22817.132,337
1754067180,22817.308,22828.519,22802.442,22802.442,353
1754067240,22802.976,22809.920,22794.598,22799.643,362
1754067300,22798.809,22807.189,22785.510,22789.631,367
1754067360,22790.120,22794.542,22769.965,22769.965,364
1754067420,22769.410,22779.487,22763.621,22773.108,361
1754067480,22773.499,22773.499,22757.454,22759.708,356
1754067540,22759.464,22760.254,22749.487,22756.799,358
