time,profit
2026.01.09 09:45,10.62
2026.01.09 10:45,-1.53
2026.01.12 00:15,-6.66
2026.01.12 02:00,-3.15
2026.01.12 03:15,-3.51
2026.01.13 01:30,-3.42
2026.01.13 03:15,-4.86
2026.01.13 08:15,-3.33
2026.01.14 00:15,13.77
2026.01.14 06:00,6.57
2026.01.14 09:00,-1.98
2026.01.15 03:45,-7.65
2026.01.15 06:15,-1.08
2026.01.15 07:15,9.72
2026.01.16 00:15,22.59
2026.01.16 15:30,-14.85
2026.01.19 11:15,-11.88
2026.01.19 15:45,-2.07
2026.01.19 16:00,-3.60
2026.01.20 04:45,2.07
2026.01.20 05:45,-4.50
2026.01.20 06:45,-4.77
2026.01.21 05:30,3.78
2026.01.21 06:15,-3.60
2026.01.21 09:15,-7.11
2026.01.22 04:15,5.31
2026.01.22 09:00,10.71
2026.01.22 11:30,-4.59
2026.01.23 01:15,6.21
2026.01.23 05:45,7.20
2026.01.23 09:45,-15.30
2026.01.26 09:45,-4.23
2026.01.26 10:30,16.56
2026.01.26 12:00,10.17
2026.01.27 10:00,-5.40
2026.01.27 10:45,8.73
2026.01.27 12:45,-5.22
2026.01.28 07:15,14.58
2026.01.28 09:30,37.17
2026.01.28 13:45,-9.72
2026.01.29 00:01,-7.38
2026.01.29 02:45,22.32
2026.01.29 06:15,-6.75
2026.01.30 01:30,-2.61
2026.01.30 01:45,5.94
2026.01.30 11:45,-2.52
2026.02.02 08:00,23.49
2026.02.02 10:45,-8.01
2026.02.02 11:45,-4.32
2026.02.03 01:15,-2.97
2026.02.03 01:45,-4.14
2026.02.03 02:45,-5.31
2026.02.04 04:15,-6.75
2026.02.04 08:00,-4.14
2026.02.04 11:15,7.83
2026.02.05 05:15,-6.12
2026.02.05 08:00,-4.50
2026.02.05 10:15,19.08
2026.02.06 00:00,-15.93
2026.02.06 02:00,-1.44
2026.02.06 02:30,22.86
2026.02.09 01:30,9.45
2026.02.09 02:15,11.07
2026.02.09 10:45,18.63
2026.02.10 03:00,-9.72
2026.02.10 09:00,-4.32
2026.02.10 09:45,-3.96
2026.02.11 00:45,-6.57
2026.02.11 01:00,-7.02
2026.02.11 05:30,-1.80
2026.02.12 00:15,-14.40
2026.02.12 02:15,8.28
2026.02.12 03:30,-4.05
2026.02.13 06:45,-2.70
2026.02.13 08:45,5.94
2026.02.13 09:15,11.16
2026.02.16 07:45,5.13
2026.02.16 09:00,-5.85
2026.02.16 09:45,6.21
2026.02.17 04:00,-3.87
2026.02.17 04:15,-4.41
2026.02.17 05:00,-3.24
2026.02.18 01:15,11.34
2026.02.18 06:15,6.66
2026.02.18 12:00,-5.49
2026.02.19 00:30,-8.73
2026.02.19 02:45,-2.43
2026.02.19 03:00,5.85
2026.02.20 04:00,-6.03
2026.02.20 04:15,-3.78
2026.02.20 04:30,-3.78
2026.02.23 11:00,-5.94
2026.02.23 11:30,-7.29
2026.02.23 12:30,-4.68
2026.02.24 03:45,-10.98
2026.02.24 09:30,-5.85
2026.02.24 10:15,12.87
2026.02.25 05:00,5.67
2026.02.25 05:15,-11.34
2026.02.25 07:15,-2.70
2026.02.26 01:15,-3.15
2026.02.26 03:30,-5.76
2026.02.26 04:15,10.44
2026.02.27 02:30,5.31
2026.02.27 08:45,-6.93
2026.02.27 09:30,-16.38
